Generator Learning Rate: 2.5e-05
Let's go!
Generator Learning Rate: 2.5e-05
2024-03-30 19:41:28.948545 Epoch [002/050], Step [0570/0723], Gen Loss: 0.8287
2024-03-30 19:41:30.939592 Epoch [002/050], Step [0580/0723], Gen Loss: 0.8403
2024-03-30 19:41:32.934364 Epoch [002/050], Step [0590/0723], Gen Loss: 0.8342
2024-03-30 19:41:34.930222 Epoch [002/050], Step [0600/0723], Gen Loss: 0.8274
2024-03-30 19:41:36.922099 Epoch [002/050], Step [0610/0723], Gen Loss: 0.8294
2024-03-30 19:41:38.904781 Epoch [002/050], Step [0620/0723], Gen Loss: 0.8273
2024-03-30 19:41:40.886335 Epoch [002/050], Step [0630/0723], Gen Loss: 0.8133
2024-03-30 19:41:42.867435 Epoch [002/050], Step [0640/0723], Gen Loss: 0.8248
2024-03-30 19:41:44.849683 Epoch [002/050], Step [0650/0723], Gen Loss: 0.8238
2024-03-30 19:41:46.830906 Epoch [002/050], Step [0660/0723], Gen Loss: 0.8185
2024-03-30 19:41:48.814323 Epoch [002/050], Step [0670/0723], Gen Loss: 0.8172
2024-03-30 19:41:50.802835 Epoch [002/050], Step [0680/0723], Gen Loss: 0.8103
2024-03-30 19:41:52.791860 Epoch [002/050], Step [0690/0723], Gen Loss: 0.8159
2024-03-30 19:41:54.783064 Epoch [002/050], Step [0700/0723], Gen Loss: 0.8083
2024-03-30 19:41:56.743252 Epoch [002/050], Step [0710/0723], Gen Loss: 0.8067
2024-03-30 19:41:58.706403 Epoch [002/050], Step [0720/0723], Gen Loss: 0.8045
2024-03-30 19:41:59.285735 Epoch [002/050], Step [0723/0723], Gen Loss: 0.7966
Generator Learning Rate: 2.5e-05
2024-03-30 19:42:01.646966 Epoch [003/050], Step [0010/0723], Gen Loss: 0.8243
2024-03-30 19:42:03.630301 Epoch [003/050], Step [0020/0723], Gen Loss: 0.8033
2024-03-30 19:42:05.711253 Epoch [003/050], Step [0030/0723], Gen Loss: 0.8034
2024-03-30 19:42:07.688570 Epoch [003/050], Step [0040/0723], Gen Loss: 0.8005
2024-03-30 19:42:09.666709 Epoch [003/050], Step [0050/0723], Gen Loss: 0.7933
2024-03-30 19:42:11.646101 Epoch [003/050], Step [0060/0723], Gen Loss: 0.7922
2024-03-30 19:42:13.625865 Epoch [003/050], Step [0070/0723], Gen Loss: 0.7856
2024-03-30 19:42:15.607472 Epoch [003/050], Step [0080/0723], Gen Loss: 0.7807
2024-03-30 19:42:17.588336 Epoch [003/050], Step [0090/0723], Gen Loss: 0.7948
2024-03-30 19:42:19.568081 Epoch [003/050], Step [0100/0723], Gen Loss: 0.8071
2024-03-30 19:42:21.553325 Epoch [003/050], Step [0110/0723], Gen Loss: 0.8249
2024-03-30 19:42:23.537065 Epoch [003/050], Step [0120/0723], Gen Loss: 0.8361
2024-03-30 19:42:25.518413 Epoch [003/050], Step [0130/0723], Gen Loss: 0.8156
2024-03-30 19:42:27.499413 Epoch [003/050], Step [0140/0723], Gen Loss: 0.8009
2024-03-30 19:42:29.478712 Epoch [003/050], Step [0150/0723], Gen Loss: 0.7831
2024-03-30 19:42:31.458606 Epoch [003/050], Step [0160/0723], Gen Loss: 0.7650
2024-03-30 19:42:33.441793 Epoch [003/050], Step [0170/0723], Gen Loss: 0.7664
2024-03-30 19:42:35.422619 Epoch [003/050], Step [0180/0723], Gen Loss: 0.7620
2024-03-30 19:42:37.412829 Epoch [003/050], Step [0190/0723], Gen Loss: 0.7563
2024-03-30 19:42:39.406309 Epoch [003/050], Step [0200/0723], Gen Loss: 0.7668
2024-03-30 19:42:41.404638 Epoch [003/050], Step [0210/0723], Gen Loss: 0.7798
2024-03-30 19:42:43.394193 Epoch [003/050], Step [0220/0723], Gen Loss: 0.7797
2024-03-30 19:42:45.382391 Epoch [003/050], Step [0230/0723], Gen Loss: 0.7730
