Generator Learning Rate: 2.5e-05
Length of dataset: 5058
Labeled dataset size: 723
Length of dataset: 258
Unlabeled dataset size: 37
Let's go!
Generator Learning Rate: 2.5e-05
2024-07-31 14:16:50.313864 Epoch [001/050], Step [0010/0723], Gen Loss: 2.5119
2024-07-31 14:16:57.334597 Epoch [001/050], Step [0020/0723], Gen Loss: 2.4454
2024-07-31 14:17:04.342071 Epoch [001/050], Step [0030/0723], Gen Loss: 2.3833
2024-07-31 14:17:11.516163 Epoch [001/050], Step [0040/0723], Gen Loss: 2.3364
2024-07-31 14:17:18.536196 Epoch [001/050], Step [0050/0723], Gen Loss: 2.2588
2024-07-31 14:17:25.551810 Epoch [001/050], Step [0060/0723], Gen Loss: 2.1966
2024-07-31 14:17:32.572333 Epoch [001/050], Step [0070/0723], Gen Loss: 2.1656
2024-07-31 14:17:39.540736 Epoch [001/050], Step [0080/0723], Gen Loss: 2.1431
2024-07-31 14:17:46.554392 Epoch [001/050], Step [0090/0723], Gen Loss: 2.1025
2024-07-31 14:17:53.566383 Epoch [001/050], Step [0100/0723], Gen Loss: 2.0695
2024-07-31 14:18:00.585628 Epoch [001/050], Step [0110/0723], Gen Loss: 2.0368
2024-07-31 14:18:07.554162 Epoch [001/050], Step [0120/0723], Gen Loss: 2.0220
2024-07-31 14:18:14.566773 Epoch [001/050], Step [0130/0723], Gen Loss: 2.0149
2024-07-31 14:18:21.577627 Epoch [001/050], Step [0140/0723], Gen Loss: 2.0044
2024-07-31 14:18:28.547845 Epoch [001/050], Step [0150/0723], Gen Loss: 1.9920
2024-07-31 14:18:35.565374 Epoch [001/050], Step [0160/0723], Gen Loss: 1.9602
2024-07-31 14:18:42.578929 Epoch [001/050], Step [0170/0723], Gen Loss: 1.9444
2024-07-31 14:18:49.588441 Epoch [001/050], Step [0180/0723], Gen Loss: 1.9312
2024-07-31 14:18:56.558234 Epoch [001/050], Step [0190/0723], Gen Loss: 1.9193
2024-07-31 14:19:03.574463 Epoch [001/050], Step [0200/0723], Gen Loss: 1.9242
2024-07-31 14:19:10.586931 Epoch [001/050], Step [0210/0723], Gen Loss: 1.9036
2024-07-31 14:19:17.605323 Epoch [001/050], Step [0220/0723], Gen Loss: 1.8954
2024-07-31 14:19:24.576442 Epoch [001/050], Step [0230/0723], Gen Loss: 1.8921
2024-07-31 14:19:31.593521 Epoch [001/050], Step [0240/0723], Gen Loss: 1.8584
2024-07-31 14:19:38.605764 Epoch [001/050], Step [0250/0723], Gen Loss: 1.8826
2024-07-31 14:19:45.577449 Epoch [001/050], Step [0260/0723], Gen Loss: 1.8919
2024-07-31 14:19:52.592395 Epoch [001/050], Step [0270/0723], Gen Loss: 1.8946
2024-07-31 14:19:59.606487 Epoch [001/050], Step [0280/0723], Gen Loss: 1.9081
2024-07-31 14:20:06.621912 Epoch [001/050], Step [0290/0723], Gen Loss: 1.8854
2024-07-31 14:20:13.590766 Epoch [001/050], Step [0300/0723], Gen Loss: 1.8719
2024-07-31 14:20:20.605913 Epoch [001/050], Step [0310/0723], Gen Loss: 1.8485
2024-07-31 14:20:27.626053 Epoch [001/050], Step [0320/0723], Gen Loss: 1.8501
2024-07-31 14:20:34.639471 Epoch [001/050], Step [0330/0723], Gen Loss: 1.8661
2024-07-31 14:20:41.609898 Epoch [001/050], Step [0340/0723], Gen Loss: 1.8659
2024-07-31 14:20:48.620515 Epoch [001/050], Step [0350/0723], Gen Loss: 1.8664
2024-07-31 14:20:55.630855 Epoch [001/050], Step [0360/0723], Gen Loss: 1.8464
2024-07-31 14:21:02.616189 Epoch [001/050], Step [0370/0723], Gen Loss: 1.8164
2024-07-31 14:21:09.623933 Epoch [001/050], Step [0380/0723], Gen Loss: 1.7929
2024-07-31 14:21:16.634550 Epoch [001/050], Step [0390/0723], Gen Loss: 1.7860
