Generator Learning Rate: 2.5e-05
Length of dataset: 5058
Labeled dataset size: 723
Length of dataset: 258
Unlabeled dataset size: 37
Let's go!
Generator Learning Rate: 2.5e-05
2024-07-29 20:12:23.903362 Epoch [001/050], Step [0010/0723], Gen Loss: 2.5472
2024-07-29 20:12:30.847083 Epoch [001/050], Step [0020/0723], Gen Loss: 2.4489
2024-07-29 20:12:37.779145 Epoch [001/050], Step [0030/0723], Gen Loss: 2.3847
2024-07-29 20:12:44.883029 Epoch [001/050], Step [0040/0723], Gen Loss: 2.3475
2024-07-29 20:12:51.814261 Epoch [001/050], Step [0050/0723], Gen Loss: 2.2432
2024-07-29 20:12:58.747990 Epoch [001/050], Step [0060/0723], Gen Loss: 2.1890
2024-07-29 20:13:05.680814 Epoch [001/050], Step [0070/0723], Gen Loss: 2.1441
2024-07-29 20:13:12.567772 Epoch [001/050], Step [0080/0723], Gen Loss: 2.1477
2024-07-29 20:13:19.495161 Epoch [001/050], Step [0090/0723], Gen Loss: 2.1466
2024-07-29 20:13:26.422647 Epoch [001/050], Step [0100/0723], Gen Loss: 2.1285
2024-07-29 20:13:33.353510 Epoch [001/050], Step [0110/0723], Gen Loss: 2.1158
2024-07-29 20:13:40.242204 Epoch [001/050], Step [0120/0723], Gen Loss: 2.0909
2024-07-29 20:13:47.171931 Epoch [001/050], Step [0130/0723], Gen Loss: 2.0674
2024-07-29 20:13:54.108812 Epoch [001/050], Step [0140/0723], Gen Loss: 2.0539
2024-07-29 20:14:00.995774 Epoch [001/050], Step [0150/0723], Gen Loss: 2.0490
2024-07-29 20:14:07.931005 Epoch [001/050], Step [0160/0723], Gen Loss: 2.0210
2024-07-29 20:14:14.857235 Epoch [001/050], Step [0170/0723], Gen Loss: 2.0012
2024-07-29 20:14:21.787992 Epoch [001/050], Step [0180/0723], Gen Loss: 1.9827
2024-07-29 20:14:28.680171 Epoch [001/050], Step [0190/0723], Gen Loss: 1.9945
2024-07-29 20:14:35.609479 Epoch [001/050], Step [0200/0723], Gen Loss: 1.9709
